Ngay,Symbol,GiaDongCua
16/04/2020,RDP,7.19
15/04/2020,RDP,7.19
14/04/2020,RDP,6.8
13/04/2020,RDP,6.7
10/04/2020,RDP,6.9
09/04/2020,RDP,6.9
08/04/2020,RDP,6.9
07/04/2020,RDP,6.95
06/04/2020,RDP,7.03
03/04/2020,RDP,7.0
01/04/2020,RDP,6.6
31/03/2020,RDP,6.98
30/03/2020,RDP,7.0
27/03/2020,RDP,7.0
26/03/2020,RDP,7.2
25/03/2020,RDP,7.2
24/03/2020,RDP,6.9
23/03/2020,RDP,6.51
20/03/2020,RDP,7.0
19/03/2020,RDP,6.79
18/03/2020,RDP,7.3
17/03/2020,RDP,7.07
16/03/2020,RDP,7.07
13/03/2020,RDP,7.07
12/03/2020,RDP,7.07
11/03/2020,RDP,7.6
10/03/2020,RDP,7.59
09/03/2020,RDP,7.16
06/03/2020,RDP,7.69
05/03/2020,RDP,7.5
04/03/2020,RDP,7.06
03/03/2020,RDP,7.59
02/03/2020,RDP,7.4
28/02/2020,RDP,7.4
27/02/2020,RDP,7.21
26/02/2020,RDP,7.59
25/02/2020,RDP,7.5
24/02/2020,RDP,7.2
21/02/2020,RDP,7.6
20/02/2020,RDP,7.59
19/02/2020,RDP,7.49
18/02/2020,RDP,7.5
17/02/2020,RDP,7.5
14/02/2020,RDP,7.5
13/02/2020,RDP,7.87
12/02/2020,RDP,7.5
11/02/2020,RDP,7.47
10/02/2020,RDP,7.4
07/02/2020,RDP,7.69
06/02/2020,RDP,7.9
05/02/2020,RDP,7.8
04/02/2020,RDP,8.3
03/02/2020,RDP,8.3
31/01/2020,RDP,8.3
30/01/2020,RDP,8.3
22/01/2020,RDP,7.91
21/01/2020,RDP,7.4
20/01/2020,RDP,7.85
17/01/2020,RDP,7.9
16/01/2020,RDP,7.9
15/01/2020,RDP,8.1
14/01/2020,RDP,8.1
13/01/2020,RDP,8.1
10/01/2020,RDP,8.1
09/01/2020,RDP,8.1
08/01/2020,RDP,8.1
07/01/2020,RDP,8.1
06/01/2020,RDP,7.99
03/01/2020,RDP,8.0
02/01/2020,RDP,7.49
31/12/2019,RDP,8.05
30/12/2019,RDP,8.0
27/12/2019,RDP,7.5
26/12/2019,RDP,7.26
25/12/2019,RDP,7.8
24/12/2019,RDP,7.65
23/12/2019,RDP,7.8
20/12/2019,RDP,7.8
19/12/2019,RDP,7.4
18/12/2019,RDP,6.98
17/12/2019,RDP,7.5
16/12/2019,RDP,7.26
13/12/2019,RDP,7.8
12/12/2019,RDP,7.8
11/12/2019,RDP,7.77
10/12/2019,RDP,8.0
09/12/2019,RDP,8.0
06/12/2019,RDP,7.5
05/12/2019,RDP,8.06
04/12/2019,RDP,8.06
03/12/2019,RDP,7.54
02/12/2019,RDP,8.1
29/11/2019,RDP,8.05
28/11/2019,RDP,8.0
27/11/2019,RDP,7.5
26/11/2019,RDP,7.35
25/11/2019,RDP,7.9
22/11/2019,RDP,7.89
21/11/2019,RDP,7.8
20/11/2019,RDP,7.75
19/11/2019,RDP,7.98
18/11/2019,RDP,7.98
15/11/2019,RDP,7.98
14/11/2019,RDP,7.95
13/11/2019,RDP,7.95
12/11/2019,RDP,7.95
11/11/2019,RDP,8.0
08/11/2019,RDP,8.0
07/11/2019,RDP,7.92
06/11/2019,RDP,7.88
05/11/2019,RDP,7.8
04/11/2019,RDP,7.7
01/11/2019,RDP,7.9
31/10/2019,RDP,7.96
30/10/2019,RDP,7.97
29/10/2019,RDP,7.97
28/10/2019,RDP,7.8
25/10/2019,RDP,7.58
24/10/2019,RDP,7.4
23/10/2019,RDP,7.86
22/10/2019,RDP,7.9
21/10/2019,RDP,7.56
18/10/2019,RDP,8.1
17/10/2019,RDP,8.29
16/10/2019,RDP,8.0
15/10/2019,RDP,7.95
14/10/2019,RDP,8.54
11/10/2019,RDP,8.54
10/10/2019,RDP,8.49
09/10/2019,RDP,8.45
08/10/2019,RDP,8.44
07/10/2019,RDP,8.7
04/10/2019,RDP,8.7
03/10/2019,RDP,8.9
02/10/2019,RDP,8.74
01/10/2019,RDP,8.9
30/09/2019,RDP,8.99
27/09/2019,RDP,9.0
26/09/2019,RDP,9.0
25/09/2019,RDP,9.0
24/09/2019,RDP,9.0
23/09/2019,RDP,8.9
20/09/2019,RDP,8.9
19/09/2019,RDP,8.89
18/09/2019,RDP,8.89
17/09/2019,RDP,8.89
16/09/2019,RDP,8.89
13/09/2019,RDP,8.9
12/09/2019,RDP,8.9
11/09/2019,RDP,8.9
10/09/2019,RDP,8.9
09/09/2019,RDP,8.89
06/09/2019,RDP,8.88
05/09/2019,RDP,8.88
04/09/2019,RDP,8.89
03/09/2019,RDP,8.89
30/08/2019,RDP,8.89
29/08/2019,RDP,8.89
28/08/2019,RDP,8.98
27/08/2019,RDP,8.94
26/08/2019,RDP,8.99
23/08/2019,RDP,8.99
22/08/2019,RDP,8.9
21/08/2019,RDP,8.9
20/08/2019,RDP,9.0
19/08/2019,RDP,9.0
16/08/2019,RDP,9.0
15/08/2019,RDP,8.8
14/08/2019,RDP,8.8
13/08/2019,RDP,8.8
12/08/2019,RDP,8.8
09/08/2019,RDP,8.8
08/08/2019,RDP,8.8
07/08/2019,RDP,8.8
06/08/2019,RDP,8.8
05/08/2019,RDP,8.8
02/08/2019,RDP,8.8
01/08/2019,RDP,8.89
31/07/2019,RDP,8.89
30/07/2019,RDP,8.8
29/07/2019,RDP,8.75
26/07/2019,RDP,8.75
25/07/2019,RDP,8.19
24/07/2019,RDP,8.79
23/07/2019,RDP,8.37
22/07/2019,RDP,9.0
19/07/2019,RDP,9.0
18/07/2019,RDP,9.0
17/07/2019,RDP,9.0
16/07/2019,RDP,9.0
15/07/2019,RDP,9.0
12/07/2019,RDP,9.0
11/07/2019,RDP,8.99
10/07/2019,RDP,8.99
09/07/2019,RDP,9.0
08/07/2019,RDP,9.1
05/07/2019,RDP,9.0
04/07/2019,RDP,9.1
03/07/2019,RDP,9.0
02/07/2019,RDP,9.0
01/07/2019,RDP,9.0
28/06/2019,RDP,9.1
27/06/2019,RDP,9.1
26/06/2019,RDP,9.0
25/06/2019,RDP,9.45
24/06/2019,RDP,9.45
21/06/2019,RDP,9.5
20/06/2019,RDP,9.5
19/06/2019,RDP,9.0
18/06/2019,RDP,9.0
17/06/2019,RDP,9.5
14/06/2019,RDP,9.2
13/06/2019,RDP,9.2
12/06/2019,RDP,9.3
11/06/2019,RDP,9.0
10/06/2019,RDP,9.25
07/06/2019,RDP,9.2
06/06/2019,RDP,9.5
05/06/2019,RDP,9.4
04/06/2019,RDP,9.3
03/06/2019,RDP,9.3
31/05/2019,RDP,9.59
30/05/2019,RDP,9.4
29/05/2019,RDP,9.4
28/05/2019,RDP,9.4
27/05/2019,RDP,9.4
24/05/2019,RDP,9.4
23/05/2019,RDP,9.5
22/05/2019,RDP,9.3
21/05/2019,RDP,9.3
20/05/2019,RDP,8.7
17/05/2019,RDP,8.7
16/05/2019,RDP,8.5
15/05/2019,RDP,8.7
14/05/2019,RDP,8.8
13/05/2019,RDP,8.9
10/05/2019,RDP,8.9
09/05/2019,RDP,9.29
08/05/2019,RDP,9.29
07/05/2019,RDP,9.27
06/05/2019,RDP,9.85
03/05/2019,RDP,9.85
02/05/2019,RDP,9.74
26/04/2019,RDP,9.9
25/04/2019,RDP,9.9
24/04/2019,RDP,9.3
23/04/2019,RDP,10.0
22/04/2019,RDP,10.2
19/04/2019,RDP,10.3
18/04/2019,RDP,10.3
17/04/2019,RDP,10.4
16/04/2019,RDP,10.2
12/04/2019,RDP,10.3
11/04/2019,RDP,10.2
10/04/2019,RDP,10.0
09/04/2019,RDP,10.0
08/04/2019,RDP,10.0
05/04/2019,RDP,9.98
04/04/2019,RDP,9.84
03/04/2019,RDP,9.84
02/04/2019,RDP,9.2
01/04/2019,RDP,9.25
29/03/2019,RDP,9.3
28/03/2019,RDP,10.0
27/03/2019,RDP,9.9
26/03/2019,RDP,9.9
25/03/2019,RDP,9.9
22/03/2019,RDP,9.9
21/03/2019,RDP,10.0
20/03/2019,RDP,10.0
19/03/2019,RDP,10.0
18/03/2019,RDP,10.0
15/03/2019,RDP,10.0
14/03/2019,RDP,10.0
13/03/2019,RDP,10.3
12/03/2019,RDP,10.3
11/03/2019,RDP,10.3
08/03/2019,RDP,10.05
07/03/2019,RDP,10.05
06/03/2019,RDP,10.7
05/03/2019,RDP,10.7
04/03/2019,RDP,10.0
01/03/2019,RDP,10.35
28/02/2019,RDP,10.4
27/02/2019,RDP,10.0
26/02/2019,RDP,10.45
25/02/2019,RDP,10.45
22/02/2019,RDP,10.45
21/02/2019,RDP,10.45
20/02/2019,RDP,10.0
19/02/2019,RDP,10.0
18/02/2019,RDP,9.95
15/02/2019,RDP,10.6
14/02/2019,RDP,10.6
13/02/2019,RDP,10.6
12/02/2019,RDP,10.55
11/02/2019,RDP,9.89
01/02/2019,RDP,9.89
31/01/2019,RDP,9.25
30/01/2019,RDP,9.25
29/01/2019,RDP,9.2
28/01/2019,RDP,9.6
25/01/2019,RDP,10.05
24/01/2019,RDP,10.8
23/01/2019,RDP,11.6
22/01/2019,RDP,11.65
21/01/2019,RDP,11.65
18/01/2019,RDP,11.65
17/01/2019,RDP,11.0
16/01/2019,RDP,11.0
15/01/2019,RDP,11.0
14/01/2019,RDP,11.0
11/01/2019,RDP,11.8
10/01/2019,RDP,11.5
09/01/2019,RDP,11.5
08/01/2019,RDP,11.55
07/01/2019,RDP,11.55
04/01/2019,RDP,10.8
03/01/2019,RDP,10.8
02/01/2019,RDP,11.4
